Mag_AB	   SNR  zodi Filt	time
  27.80   15.0  1.4  F062       5755
  27.80   15.0  1.4  F087      12103
  27.80   15.0  1.4  F106      13580
  27.80   15.0  1.4  F129      15422
  27.80   15.0  1.4  F158      18423
  27.80   15.0  1.4  F184      49787
  27.80   15.0  1.4  F146       8181
  27.80   15.0  1.4  F213     660918
  27.80   15.0  2.0  F062       7470
  27.80   15.0  2.0  F087      15906
  27.80   15.0  2.0  F106      17985
  27.80   15.0  2.0  F129      20438
  27.80   15.0  2.0  F158      23940
  27.80   15.0  2.0  F184      59043
  27.80   15.0  2.0  F146       9950
  27.80   15.0  2.0  F213     671533
  27.80   15.0  3.0  F062      10333
  27.80   15.0  3.0  F087      22244
  27.80   15.0  3.0  F106      25327
  27.80   15.0  3.0  F129      28811
  27.80   15.0  3.0  F158      33152
  27.80   15.0  3.0  F184      74474
  27.80   15.0  3.0  F146      12914
  27.80   15.0  3.0  F213     689226
  27.80   20.0  1.4  F062      10206
  27.80   20.0  1.4  F087      21487
  27.80   20.0  1.4  F106      24123
  27.80   20.0  1.4  F129      27388
  27.80   20.0  1.4  F158      32723
  27.80   20.0  1.4  F184      88483
  27.80   20.0  1.4  F146      14538
  27.80   20.0  1.4  F213    1174967
  27.80   20.0  2.0  F062      13252
  27.80   20.0  2.0  F087      28254
  27.80   20.0  2.0  F106      31957
  27.80   20.0  2.0  F129      36316
  27.80   20.0  2.0  F158      42545
  27.80   20.0  2.0  F184     104944
  27.80   20.0  2.0  F146      17693
  27.80   20.0  2.0  F213    1193845
  27.80   20.0  3.0  F062      18350
  27.80   20.0  3.0  F087      39536
  27.80   20.0  3.0  F106      45017
  27.80   20.0  3.0  F129      51209
  27.80   20.0  3.0  F158      58925
  27.80   20.0  3.0  F184     132386
  27.80   20.0  3.0  F146      22956
  27.80   20.0  3.0  F213    1225300
  27.80   50.0  1.4  F062      63576
  27.80   50.0  1.4  F087     134119
  27.80   50.0  1.4  F106     150563
  27.80   50.0  1.4  F129     170964
  27.80   50.0  1.4  F158     204307
  27.80   50.0  1.4  F184     552828
  27.80   50.0  1.4  F146      90836
  27.80   50.0  1.4  F213    7343561
  27.80   50.0  2.0  F062      82710
  27.80   50.0  2.0  F087     176445
  27.80   50.0  2.0  F106     199573
  27.80   50.0  2.0  F129     226833
  27.80   50.0  2.0  F158     265748
  27.80   50.0  2.0  F184     655747
  27.80   50.0  2.0  F146     110571
  27.80   50.0  2.0  F213    7461519
  27.80   50.0  3.0  F062     114612
  27.80   50.0  3.0  F087     246979
  27.80   50.0  3.0  F106     281280
  27.80   50.0  3.0  F129     319948
  27.80   50.0  3.0  F158     368175
  27.80   50.0  3.0  F184     827294
  27.80   50.0  3.0  F146     143449
  27.80   50.0  3.0  F213    7658101
  27.90    5.0  1.4  F062        803
  27.90    5.0  1.4  F087       1642
  27.90    5.0  1.4  F106       1843
  27.90    5.0  1.4  F129       2089
  27.90    5.0  1.4  F158       2481
  27.90    5.0  1.4  F184       6667
  27.90    5.0  1.4  F146       1095
  27.90    5.0  1.4  F213      88273
  27.90    5.0  2.0  F062       1022
  27.90    5.0  2.0  F087       2144
  27.90    5.0  2.0  F106       2417
  27.90    5.0  2.0  F129       2746
  27.90    5.0  2.0  F158       3211
  27.90    5.0  2.0  F184       7898
  27.90    5.0  2.0  F146       1332
  27.90    5.0  2.0  F213      89696
  27.90    5.0  3.0  F062       1387
  27.90    5.0  3.0  F087       2974
  27.90    5.0  3.0  F106       3393
  27.90    5.0  3.0  F129       3858
  27.90    5.0  3.0  F158       4433
  27.90    5.0  3.0  F184       9960
  27.90    5.0  3.0  F146       1724
  27.90    5.0  3.0  F213      92058
  27.90   10.0  1.4  F062       3056
  27.90   10.0  1.4  F087       6439
  27.90   10.0  1.4  F106       7233
  27.90   10.0  1.4  F129       8218
  27.90   10.0  1.4  F158       9823
  27.90   10.0  1.4  F184      26558
  27.90   10.0  1.4  F146       4360
  27.90   10.0  1.4  F213     353100
  27.90   10.0  2.0  F062       3968
  27.90   10.0  2.0  F087       8464
  27.90   10.0  2.0  F106       9576
  27.90   10.0  2.0  F129      10890
  27.90   10.0  2.0  F158      12768
  27.90   10.0  2.0  F184      31501
  27.90   10.0  2.0  F146       5308
  27.90   10.0  2.0  F213     358763
  27.90   10.0  3.0  F062       5491
  27.90   10.0  3.0  F087      11847
  27.90   10.0  3.0  F106      13498
  27.90   10.0  3.0  F129      15359
  27.90   10.0  3.0  F158      17684
  27.90   10.0  3.0  F184      39745
  27.90   10.0  3.0  F146       6886
  27.90   10.0  3.0  F213     368220
  27.90   15.0  1.4  F062       6831
  27.90   15.0  1.4  F087      14447
  27.90   15.0  1.4  F106      16225
  27.90   15.0  1.4  F129      18432
  27.90   15.0  1.4  F158      22044
  27.90   15.0  1.4  F184      59709
  27.90   15.0  1.4  F146       9804
  27.90   15.0  1.4  F213     794462
  27.90   15.0  2.0  F062       8892
  27.90   15.0  2.0  F087      19016
  27.90   15.0  2.0  F106      21524
  27.90   15.0  2.0  F129      24469
  27.90   15.0  2.0  F158      28683
  27.90   15.0  2.0  F184      70845
  27.90   15.0  2.0  F146      11939
  27.90   15.0  2.0  F213     807230
  27.90   15.0  3.0  F062      12340
  27.90   15.0  3.0  F087      26640
  27.90   15.0  3.0  F106      30352
  27.90   15.0  3.0  F129      34538
  27.90   15.0  3.0  F158      39764
  27.90   15.0  3.0  F184      89395
  27.90   15.0  3.0  F146      15495
  27.90   15.0  3.0  F213     828498
  27.90   20.0  1.4  F062      12121
  27.90   20.0  1.4  F087      25646
  27.90   20.0  1.4  F106      28820
  27.90   20.0  1.4  F129      32741
  27.90   20.0  1.4  F158      39162
  27.90   20.0  1.4  F184     106121
  27.90   20.0  1.4  F146      17420
  27.90   20.0  1.4  F213    1412378
  27.90   20.0  2.0  F062      15796
  27.90   20.0  2.0  F087      33781
  27.90   20.0  2.0  F106      38241
  27.90   20.0  2.0  F129      43485
  27.90   20.0  2.0  F158      50972
  27.90   20.0  2.0  F184     125911
  27.90   20.0  2.0  F146      21214
  27.90   20.0  2.0  F213    1435069
  27.90   20.0  3.0  F062      21925
  27.90   20.0  3.0  F087      47342
  27.90   20.0  3.0  F106      53945
  27.90   20.0  3.0  F129      61387
  27.90   20.0  3.0  F158      70671
  27.90   20.0  3.0  F184     158907
  27.90   20.0  3.0  F146      27543
  27.90   20.0  3.0  F213    1472890
  27.90   50.0  1.4  F062      75578
  27.90   50.0  1.4  F087     160093
  27.90   50.0  1.4  F106     179920
  27.90   50.0  1.4  F129     204462
  27.90   50.0  1.4  F158     244581
  27.90   50.0  1.4  F184     663061
  27.90   50.0  1.4  F146     108866
  27.90   50.0  1.4  F213    8827376
  27.90   50.0  2.0  F062      98588
  27.90   50.0  2.0  F087     210973
  27.90   50.0  2.0  F106     238844
  27.90   50.0  2.0  F129     271631
  27.90   50.0  2.0  F158     318462
  27.90   50.0  2.0  F184     786801
  27.90   50.0  2.0  F146     132587
  27.90   50.0  2.0  F213    8969182
  27.90   50.0  3.0  F062     136937
  27.90   50.0  3.0  F087     295780
  27.90   50.0  3.0  F106     337076
  27.90   50.0  3.0  F129     383588
  27.90   50.0  3.0  F158     441600
  27.90   50.0  3.0  F184     993050
  27.90   50.0  3.0  F146     172122
  27.90   50.0  3.0  F213    9205536
  28.00    5.0  1.4  F062        940
  28.00    5.0  1.4  F087       1952
  28.00    5.0  1.4  F106       2189
  28.00    5.0  1.4  F129       2490
  28.00    5.0  1.4  F158       2964
  28.00    5.0  1.4  F184       7990
  28.00    5.0  1.4  F146       1314
  28.00    5.0  1.4  F213     106112
  28.00    5.0  2.0  F062       1204
  28.00    5.0  2.0  F087       2554
  28.00    5.0  2.0  F106       2892
  28.00    5.0  2.0  F129       3284
  28.00    5.0  2.0  F158       3849
  28.00    5.0  2.0  F184       9476
  28.00    5.0  2.0  F146       1596
  28.00    5.0  2.0  F213     107817
  28.00    5.0  3.0  F062       1660
  28.00    5.0  3.0  F087       3566
  28.00    5.0  3.0  F106       4059
  28.00    5.0  3.0  F129       4615
  28.00    5.0  3.0  F158       5317
  28.00    5.0  3.0  F184      11948
  28.00    5.0  3.0  F146       2071
  28.00    5.0  3.0  F213     110653
  28.00   10.0  1.4  F062       3630
  28.00   10.0  1.4  F087       7689
  28.00   10.0  1.4  F106       8637
  28.00   10.0  1.4  F129       9823
  28.00   10.0  1.4  F158      11747
  28.00   10.0  1.4  F184      31857
  28.00   10.0  1.4  F146       5226
  28.00   10.0  1.4  F213     424436
  28.00   10.0  2.0  F062       4734
  28.00   10.0  2.0  F087      10124
  28.00   10.0  2.0  F106      11464
  28.00   10.0  2.0  F129      13042
  28.00   10.0  2.0  F158      15295
  28.00   10.0  2.0  F184      37803
  28.00   10.0  2.0  F146       6366
  28.00   10.0  2.0  F213     431258
  28.00   10.0  3.0  F062       6567
  28.00   10.0  3.0  F087      14191
  28.00   10.0  3.0  F106      16179
  28.00   10.0  3.0  F129      18414
  28.00   10.0  3.0  F158      21204
  28.00   10.0  3.0  F184      47707
  28.00   10.0  3.0  F146       8263
  28.00   10.0  3.0  F213     442621
  28.00   15.0  1.4  F062       8126
  28.00   15.0  1.4  F087      17246
  28.00   15.0  1.4  F106      19390
  28.00   15.0  1.4  F129      22053
  28.00   15.0  1.4  F158      26394
  28.00   15.0  1.4  F184      71620
  28.00   15.0  1.4  F146      11747
  28.00   15.0  1.4  F213     954992
  28.00   15.0  2.0  F062      10607
  28.00   15.0  2.0  F087      22737
  28.00   15.0  2.0  F106      25755
  28.00   15.0  2.0  F129      29312
  28.00   15.0  2.0  F158      34383
  28.00   15.0  2.0  F184      85008
  28.00   15.0  2.0  F146      14319
  28.00   15.0  2.0  F213     970332
  28.00   15.0  3.0  F062      14748
  28.00   15.0  3.0  F087      31902
  28.00   15.0  3.0  F106      36380
  28.00   15.0  3.0  F129      41414
  28.00   15.0  3.0  F158      47698
  28.00   15.0  3.0  F184     107316
  28.00   15.0  3.0  F146      18587
  28.00   15.0  3.0  F213     995904
  28.00   20.0  1.4  F062      14419
  28.00   20.0  1.4  F087      30625
  28.00   20.0  1.4  F106      34447
  28.00   20.0  1.4  F129      39171
  28.00   20.0  1.4  F158      46896
  28.00   20.0  1.4  F184     127297
  28.00   20.0  1.4  F146      20885
  28.00   20.0  1.4  F213    1697761
  28.00   20.0  2.0  F062      18833
  28.00   20.0  2.0  F087      40402
  28.00   20.0  2.0  F106      45774
  28.00   20.0  2.0  F129      52085
  28.00   20.0  2.0  F158      61095
  28.00   20.0  2.0  F184     151101
  28.00   20.0  2.0  F146      25445
  28.00   20.0  2.0  F213    1725039
  28.00   20.0  3.0  F062      26202
  28.00   20.0  3.0  F087      56709
  28.00   20.0  3.0  F106      64661
  28.00   20.0  3.0  F129      73617
  28.00   20.0  3.0  F158      84780
  28.00   20.0  3.0  F184     190764
  28.00   20.0  3.0  F146      33051
  28.00   20.0  3.0  F213    1770502
  28.00   50.0  1.4  F062      89924
  28.00   50.0  1.4  F087     191192
  28.00   50.0  1.4  F106     215096
  28.00   50.0  1.4  F129     244626
  28.00   50.0  1.4  F158     292898
  28.00   50.0  1.4  F184     795429
  28.00   50.0  1.4  F146     130508
  28.00   50.0  1.4  F213   10000007
  28.00   50.0  2.0  F062     117585
  28.00   50.0  2.0  F087     252369
  28.00   50.0  2.0  F106     285949
  28.00   50.0  2.0  F129     325384
  28.00   50.0  2.0  F158     381718
  28.00   50.0  2.0  F184     944203
  28.00   50.0  2.0  F146     159026
  28.00   50.0  2.0  F213   10000007
  28.00   50.0  3.0  F062     163695
  28.00   50.0  3.0  F087     354331
  28.00   50.0  3.0  F106     404053
  28.00   50.0  3.0  F129     459986
  28.00   50.0  3.0  F158     529772
  28.00   50.0  3.0  F184    1192158
  28.00   50.0  3.0  F146     206550
  28.00   50.0  3.0  F213   10000007
  28.10    5.0  1.4  F062       1113
  28.10    5.0  1.4  F087       2326
  28.10    5.0  1.4  F106       2609
  28.10    5.0  1.4  F129       2964
  28.10    5.0  1.4  F158       3548
  28.10    5.0  1.4  F184       9586
  28.10    5.0  1.4  F146       1569
  28.10    5.0  1.4  F213     127553
  28.10    5.0  2.0  F062       1432
  28.10    5.0  2.0  F087       3047
  28.10    5.0  2.0  F106       3448
  28.10    5.0  2.0  F129       3931
  28.10    5.0  2.0  F158       4606
  28.10    5.0  2.0  F184      11364
  28.10    5.0  2.0  F146       1916
  28.10    5.0  2.0  F213     129605
  28.10    5.0  3.0  F062       1980
  28.10    5.0  3.0  F087       4269
  28.10    5.0  3.0  F106       4861
  28.10    5.0  3.0  F129       5536
  28.10    5.0  3.0  F158       6375
  28.10    5.0  3.0  F184      14337
  28.10    5.0  3.0  F146       2481
  28.10    5.0  3.0  F213     133016
  28.10   10.0  1.4  F062       4323
  28.10   10.0  1.4  F087       9175
  28.10   10.0  1.4  F106      10324
  28.10   10.0  1.4  F129      11747
  28.10   10.0  1.4  F158      14073
  28.10   10.0  1.4  F184      38213
  28.10   10.0  1.4  F146       6266
  28.10   10.0  1.4  F213     510210
  28.10   10.0  2.0  F062       5637
  28.10   10.0  2.0  F087      12112
  28.10   10.0  2.0  F106      13726
  28.10   10.0  2.0  F129      15623
  28.10   10.0  2.0  F158      18332
  28.10   10.0  2.0  F184      45363
  28.10   10.0  2.0  F146       7634
  28.10   10.0  2.0  F213     518409
  28.10   10.0  3.0  F062       7853
  28.10   10.0  3.0  F087      17000
  28.10   10.0  3.0  F106      19399
  28.10   10.0  3.0  F129      22089
  28.10   10.0  3.0  F158      25445
  28.10   10.0  3.0  F184      57283
  28.10   10.0  3.0  F146       9914
  28.10   10.0  3.0  F213     532070
  28.10   15.0  1.4  F062       9668
  28.10   15.0  1.4  F087      20593
  28.10   15.0  1.4  F106      23184
  28.10   15.0  1.4  F129      26385
  28.10   15.0  1.4  F158      31610
  28.10   15.0  1.4  F184      85929
  28.10   15.0  1.4  F146      14091
  28.10   15.0  1.4  F213    1147962
  28.10   15.0  2.0  F062      12650
  28.10   15.0  2.0  F087      27205
  28.10   15.0  2.0  F106      30844
  28.10   15.0  2.0  F129      35112
  28.10   15.0  2.0  F158      41214
  28.10   15.0  2.0  F184     102026
  28.10   15.0  2.0  F146      17173
  28.10   15.0  2.0  F213    1166412
  28.10   15.0  3.0  F062      17639
  28.10   15.0  3.0  F087      38232
  28.10   15.0  3.0  F106      43612
  28.10   15.0  3.0  F129      49668
  28.10   15.0  3.0  F158      57228
  28.10   15.0  3.0  F184     128848
  28.10   15.0  3.0  F146      22317
  28.10   15.0  3.0  F213    1197155
  28.10   20.0  1.4  F062      17164
  28.10   20.0  1.4  F087      36590
  28.10   20.0  1.4  F106      41196
  28.10   20.0  1.4  F129      46877
  28.10   20.0  1.4  F158      56171
  28.10   20.0  1.4  F184     152733
  28.10   20.0  1.4  F146      25044
  28.10   20.0  1.4  F213    2040828
  28.10   20.0  2.0  F062      22472
  28.10   20.0  2.0  F087      48346
  28.10   20.0  2.0  F106      54821
  28.10   20.0  2.0  F129      62409
  28.10   20.0  2.0  F158      73252
  28.10   20.0  2.0  F184     181352
  28.10   20.0  2.0  F146      30525
  28.10   20.0  2.0  F213    2073624
  28.10   20.0  3.0  F062      31337
  28.10   20.0  3.0  F087      67954
  28.10   20.0  3.0  F106      77530
  28.10   20.0  3.0  F129      88291
  28.10   20.0  3.0  F158     101725
  28.10   20.0  3.0  F184     229040
  28.10   20.0  3.0  F146      39663
  28.10   20.0  3.0  F213    2128280
  28.10   50.0  1.4  F062     107069
  28.10   50.0  1.4  F087     228466
  28.10   50.0  1.4  F106     257276
  28.10   50.0  1.4  F129     292798
  28.10   50.0  1.4  F158     350874
  28.10   50.0  1.4  F184     954399
  28.10   50.0  1.4  F146     156481
  28.10   50.0  1.4  F213   10629314
  28.10   50.0  2.0  F062     140330
  28.10   50.0  2.0  F087     302009
  28.10   50.0  2.0  F106     342466
  28.10   50.0  2.0  F129     389890
  28.10   50.0  2.0  F158     457669
  28.10   50.0  2.0  F184    1133270
  28.10   50.0  2.0  F146     190764
  28.10   50.0  2.0  F213   10800132
  28.10   50.0  3.0  F062     195770
  28.10   50.0  3.0  F087     424600
  28.10   50.0  3.0  F106     484455
  28.10   50.0  3.0  F129     551724
  28.10   50.0  3.0  F158     635664
  28.10   50.0  3.0  F184    1431384
  28.10   50.0  3.0  F146     247909
  28.10   50.0  3.0  F213   11084813
  28.20    5.0  1.4  F062       1323
  28.20    5.0  1.4  F087       2773
  28.20    5.0  1.4  F106       3120
  28.20    5.0  1.4  F129       3548
  28.20    5.0  1.4  F158       4241
  28.20    5.0  1.4  F184      11492
  28.20    5.0  1.4  F146       1879
  28.20    5.0  1.4  F213     153335
  28.20    5.0  2.0  F062       1706
  28.20    5.0  2.0  F087       3648
  28.20    5.0  2.0  F106       4132
  28.20    5.0  2.0  F129       4697
  28.20    5.0  2.0  F158       5518
  28.20    5.0  2.0  F184      13635
  28.20    5.0  2.0  F146       2290
  28.20    5.0  2.0  F213     155797
  28.20    5.0  3.0  F062       2363
  28.20    5.0  3.0  F087       5108
  28.20    5.0  3.0  F106       5828
  28.20    5.0  3.0  F129       6640
  28.20    5.0  3.0  F158       7643
  28.20    5.0  3.0  F184      17210
  28.20    5.0  3.0  F146       2974
  28.20    5.0  3.0  F213     159901
  28.20   10.0  1.4  F062       5144
  28.20   10.0  1.4  F087      10963
  28.20   10.0  1.4  F106      12349
  28.20   10.0  1.4  F129      14064
  28.20   10.0  1.4  F158      16854
  28.20   10.0  1.4  F184      45856
  28.20   10.0  1.4  F146       7515
  28.20   10.0  1.4  F213     613330
  28.20   10.0  2.0  F062       6731
  28.20   10.0  2.0  F087      14492
  28.20   10.0  2.0  F106      16435
  28.20   10.0  2.0  F129      18724
  28.20   10.0  2.0  F158      21980
  28.20   10.0  2.0  F184      54447
  28.20   10.0  2.0  F146       9157
  28.20   10.0  2.0  F213     623179
  28.20   10.0  3.0  F062       9385
  28.20   10.0  3.0  F087      20375
  28.20   10.0  3.0  F106      23256
  28.20   10.0  3.0  F129      26494
  28.20   10.0  3.0  F158      30534
  28.20   10.0  3.0  F184      68774
  28.20   10.0  3.0  F146      11902
  28.20   10.0  3.0  F213     639613
  28.20   15.0  1.4  F062      11519
  28.20   15.0  1.4  F087      24615
  28.20   15.0  1.4  F106      27744
  28.20   15.0  1.4  F129      31592
  28.20   15.0  1.4  F158      37876
  28.20   15.0  1.4  F184     103120
  28.20   15.0  1.4  F146      16900
  28.20   15.0  1.4  F213    1379984
  28.20   15.0  2.0  F062      15103
  28.20   15.0  2.0  F087      32568
  28.20   15.0  2.0  F106      36946
  28.20   15.0  2.0  F129      42080
  28.20   15.0  2.0  F158      49422
  28.20   15.0  2.0  F184     122464
  28.20   15.0  2.0  F146      20603
  28.20   15.0  2.0  F213    1402164
  28.20   15.0  3.0  F062      21095
  28.20   15.0  3.0  F087      45819
  28.20   15.0  3.0  F106      52304
  28.20   15.0  3.0  F129      59591
  28.20   15.0  3.0  F158      68674
  28.20   15.0  3.0  F184     154721
  28.20   15.0  3.0  F146      26786
  28.20   15.0  3.0  F213    1439127
  28.20   20.0  1.4  F062      20448
  28.20   20.0  1.4  F087      43731
  28.20   20.0  1.4  F106      49294
  28.20   20.0  1.4  F129      56125
  28.20   20.0  1.4  F158      67306
  28.20   20.0  1.4  F184     183294
  28.20   20.0  1.4  F146      30033
  28.20   20.0  1.4  F213    2453299
  28.20   20.0  2.0  F062      26841
  28.20   20.0  2.0  F087      57876
  28.20   20.0  2.0  F106      65664
  28.20   20.0  2.0  F129      74794
  28.20   20.0  2.0  F158      87844
  28.20   20.0  2.0  F184     217695
  28.20   20.0  2.0  F146      36626
  28.20   20.0  2.0  F213    2492733
  28.20   20.0  3.0  F062      37493
  28.20   20.0  3.0  F087      81451
  28.20   20.0  3.0  F106      92979
  28.20   20.0  3.0  F129     105920
  28.20   20.0  3.0  F158     122072
  28.20   20.0  3.0  F184     275032
  28.20   20.0  3.0  F146      47616
  28.20   20.0  3.0  F213    2558443
  28.20   50.0  1.4  F062     127598
  28.20   50.0  1.4  F087     273144
  28.20   50.0  1.4  F106     307873
  28.20   50.0  1.4  F129     350601
  28.20   50.0  1.4  F158     420469
  28.20   50.0  1.4  F184    1145363
  28.20   50.0  1.4  F146     187681
  28.20   50.0  1.4  F213   12777603
  28.20   50.0  2.0  F062     167590
  28.20   50.0  2.0  F087     361572
  28.20   50.0  2.0  F106     410291
  28.20   50.0  2.0  F129     467337
  28.20   50.0  2.0  F158     548869
  28.20   50.0  2.0  F184    1360413
  28.20   50.0  2.0  F146     228894
  28.20   50.0  2.0  F213   12982967
  28.20   50.0  3.0  F062     234239
  28.20   50.0  3.0  F087     508960
  28.20   50.0  3.0  F106     580999
  28.20   50.0  3.0  F129     661903
  28.20   50.0  3.0  F158     762870
  28.20   50.0  3.0  F184    1718829
  28.20   50.0  3.0  F146     297604
  28.20   50.0  3.0  F213   13325232
  28.30    5.0  1.4  F062       1560
  28.30    5.0  1.4  F087       3311
  28.30    5.0  1.4  F106       3721
  28.30    5.0  1.4  F129       4241
  28.30    5.0  1.4  F158       5080
  28.30    5.0  1.4  F184      13790
  28.30    5.0  1.4  F146       2253
  28.30    5.0  1.4  F213     184316
  28.30    5.0  2.0  F062       2034
  28.30    5.0  2.0  F087       4360
  28.30    5.0  2.0  F106       4944
  28.30    5.0  2.0  F129       5628
  28.30    5.0  2.0  F158       6612
  28.30    5.0  2.0  F184      16362
  28.30    5.0  2.0  F146       2755
  28.30    5.0  2.0  F213     187280
  28.30    5.0  3.0  F062       2828
  28.30    5.0  3.0  F087       6120
  28.30    5.0  3.0  F106       6986
  28.30    5.0  3.0  F129       7962
  28.30    5.0  3.0  F158       9175
  28.30    5.0  3.0  F184      20666
  28.30    5.0  3.0  F146       3576
  28.30    5.0  3.0  F213     192223
  28.30   10.0  1.4  F062       6120
  28.30   10.0  1.4  F087      13106
  28.30   10.0  1.4  F106      14775
  28.30   10.0  1.4  F129      16836
  28.30   10.0  1.4  F158      20192
  28.30   10.0  1.4  F184      55031
  28.30   10.0  1.4  F146       9011
  28.30   10.0  1.4  F213     737270
  28.30   10.0  2.0  F062       8035
  28.30   10.0  2.0  F087      17347
  28.30   10.0  2.0  F106      19691
  28.30   10.0  2.0  F129      22436
  28.30   10.0  2.0  F158      26357
  28.30   10.0  2.0  F184      65364
  28.30   10.0  2.0  F146      10990
  28.30   10.0  2.0  F213     749126
  28.30   10.0  3.0  F062      11236
  28.30   10.0  3.0  F087      24424
  28.30   10.0  3.0  F106      27889
  28.30   10.0  3.0  F129      31784
  28.30   10.0  3.0  F158      36645
  28.30   10.0  3.0  F184      82591
  28.30   10.0  3.0  F146      14292
  28.30   10.0  3.0  F213     768880
  28.30   15.0  1.4  F062      13726
  28.30   15.0  1.4  F087      29440
  28.30   15.0  1.4  F106      33206
  28.30   15.0  1.4  F129      37830
  28.30   15.0  1.4  F158      45391
  28.30   15.0  1.4  F184     123759
  28.30   15.0  1.4  F146      20265
  28.30   15.0  1.4  F213    1658865
  28.30   15.0  2.0  F062      18049
  28.30   15.0  2.0  F087      38998
  28.30   15.0  2.0  F106      44278
  28.30   15.0  2.0  F129      50452
  28.30   15.0  2.0  F158      59280
  28.30   15.0  2.0  F184     147024
  28.30   15.0  2.0  F146      24725
  28.30   15.0  2.0  F213    1685531
  28.30   15.0  3.0  F062      25254
  28.30   15.0  3.0  F087      54939
  28.30   15.0  3.0  F106      62737
  28.30   15.0  3.0  F129      71492
  28.30   15.0  3.0  F158      82427
  28.30   15.0  3.0  F184     185793
  28.30   15.0  3.0  F146      32158
  28.30   15.0  3.0  F213    1729973
  28.30   20.0  1.4  F062      24378
  28.30   20.0  1.4  F087      52304
  28.30   20.0  1.4  F106      58998
  28.30   20.0  1.4  F129      67224
  28.30   20.0  1.4  F158      80667
  28.30   20.0  1.4  F184     219984
  28.30   20.0  1.4  F146      36024
  28.30   20.0  1.4  F213    2949098
  28.30   20.0  2.0  F062      32057
  28.30   20.0  2.0  F087      69303
  28.30   20.0  2.0  F106      78688
  28.30   20.0  2.0  F129      89668
  28.30   20.0  2.0  F158     105364
  28.30   20.0  2.0  F184     261352
  28.30   20.0  2.0  F146      43950
  28.30   20.0  2.0  F213    2996504
  28.30   20.0  3.0  F062      44871
  28.30   20.0  3.0  F087      97648
  28.30   20.0  3.0  F106     111520
  28.30   20.0  3.0  F129     127088
  28.30   20.0  3.0  F158     146522
  28.30   20.0  3.0  F184     330290
  28.30   20.0  3.0  F146      57165
  28.30   20.0  3.0  F213    3075511
  28.30   50.0  1.4  F062     152168
  28.30   50.0  1.4  F087     326706
  28.30   50.0  1.4  F106     368549
  28.30   50.0  1.4  F129     419940
  28.30   50.0  1.4  F158     503990
  28.30   50.0  1.4  F184    1374722
  28.30   50.0  1.4  F146     225137
  28.30   50.0  1.4  F213   15359867
  28.30   50.0  2.0  F062     200239
  28.30   50.0  2.0  F087     433018
  28.30   50.0  2.0  F106     491687
  28.30   50.0  2.0  F129     560288
  28.30   50.0  2.0  F158     658355
  28.30   50.0  2.0  F184    1633265
  28.30   50.0  2.0  F146     274695
  28.30   50.0  2.0  F213   15606773
  28.30   50.0  3.0  F062     280377
  28.30   50.0  3.0  F087     610211
  28.30   50.0  3.0  F106     696924
  28.30   50.0  3.0  F129     794216
  28.30   50.0  3.0  F158     915648
  28.30   50.0  3.0  F184    2064166
  28.30   50.0  3.0  F146     357286
  28.30   50.0  3.0  F213   16018267
  28.40    5.0  1.4  F062       1861
  28.40    5.0  1.4  F087       3949
  28.40    5.0  1.4  F106       4451
  28.40    5.0  1.4  F129       5071
  28.40    5.0  1.4  F158       6084
  28.40    5.0  1.4  F184      16544
  28.40    5.0  1.4  F146       2709
  28.40    5.0  1.4  F213     221580
  28.40    5.0  2.0  F062       2426
  28.40    5.0  2.0  F087       5217
  28.40    5.0  2.0  F106       5919
  28.40    5.0  2.0  F129       6749
  28.40    5.0  2.0  F158       7926
  28.40    5.0  2.0  F184      19645
  28.40    5.0  2.0  F146       3302
  28.40    5.0  2.0  F213     225137
  28.40    5.0  3.0  F062       3375
  28.40    5.0  3.0  F087       7333
  28.40    5.0  3.0  F106       8382
  28.40    5.0  3.0  F129       9549
  28.40    5.0  3.0  F158      11008
  28.40    5.0  3.0  F184      24816
  28.40    5.0  3.0  F146       4296
  28.40    5.0  3.0  F213     231074
  28.40   10.0  1.4  F062       7296
  28.40   10.0  1.4  F087      15678
  28.40   10.0  1.4  F106      17693
  28.40   10.0  1.4  F129      20165
  28.40   10.0  1.4  F158      24205
  28.40   10.0  1.4  F184      66048
  28.40   10.0  1.4  F146      10808
  28.40   10.0  1.4  F213     886309
  28.40   10.0  2.0  F062       9604
  28.40   10.0  2.0  F087      20776
  28.40   10.0  2.0  F106      23603
  28.40   10.0  2.0  F129      26904
  28.40   10.0  2.0  F158      31620
  28.40   10.0  2.0  F184      78478
  28.40   10.0  2.0  F146      13188
  28.40   10.0  2.0  F213     900555
  28.40   10.0  3.0  F062      13443
  28.40   10.0  3.0  F087      29294
  28.40   10.0  3.0  F106      33462
  28.40   10.0  3.0  F129      38140
  28.40   10.0  3.0  F158      43986
  28.40   10.0  3.0  F184      99190
  28.40   10.0  3.0  F146      17164
  28.40   10.0  3.0  F213     924303
  28.40   15.0  1.4  F062      16380
  28.40   15.0  1.4  F087      35222
  28.40   15.0  1.4  F106      39755
  28.40   15.0  1.4  F129      45318
  28.40   15.0  1.4  F158      54420
  28.40   15.0  1.4  F184     148556
  28.40   15.0  1.4  F146      24314
  28.40   15.0  1.4  F213    1994189
  28.40   15.0  2.0  F062      21569
  28.40   15.0  2.0  F087      46713
  28.40   15.0  2.0  F106      53070
  28.40   15.0  2.0  F129      60493
